9895 29698
9537 6847 -949
5395 58 522
57 2691 632
2020 3749 494
5827 274 -835
8659 8746 657
6859 3588 203
6502 5492 -573
6938 5824 220
8281 6524 -653
3719 8422 -255
7278 1272 -53
2411 5039 892
7838 8945 335
5541 275 538
9244 1006 -332
3753 9143 -218
8360 4074 937
160 952 533
1913 5394 -273
2537 6363 -464
3989 895 220
7746 7084 912
4741 9519 627
6680 4607 172
6618 1307 313
8304 4411 -732
8715 9699 -290
5661 4914 489
3110 6682 425
7494 2445 -685
2247 5367 327
2455 8669 -78
616 5497 -740
2212 183 352
4772 1334 -730
8810 7262 -743
5583 8309 602
9803 7843 -266
2274 1838 460
1468 3258 -385
783 7473 -797
8816 3171 -241
1030 3537 774
3799 2236 -264
7912 4316 -426
7609 6684 -711
3701 6117 731
4856 1904 -297
4177 8479 454
5591 2221 -573
5118 3488 748
7105 6424 -58
517 8340 -951
7862 7906 -315
2061 9814 951
5113 7307 231
1879 5844 -309
6969 5689 -680
6802 5211 -125
4346 1652 -519
3721 9057 945
9408 7102 542
3 6233 -163
8682 307 -180
9226 792 -714
6885 6608 916
880 3114 -168
3762 6688 42
8885 3307 -251
2722 1388 676
537 4493 -802
9829 7806 -580
3206 7192 632
1912 7286 792
9033 6818 -76
4157 6661 -558
763 8000 -623
3364 3713 345
9323 4252 347
2923 4215 -379
2546 5726 -591
5354 494 -157
948 7404 235
4226 2558 -738
9026 1991 -512
6972 1568 591
3750 3476 232
6772 4416 396
3854 8207 -889
857 1486 590
6337 6212 -279
9737 7163 299
7735 9637 -764
9723 1710 60
6578 7796 -192
8946 485 -638
8709 5995 -748
7349 6654 702
5161 6886 -978
1733 302 707
7580 1308 52
1462 8401 -478
551 1043 262
1322 6199 -414
3501 9360 152
3129 4694 -290
2468 2371 688
7569 1286 638
8058 9168 -605
6327 7258 -691
5736 7556 -223
8591 9338 -1
3289 1439 725
7110 1770 -534
6250 9332 -437
5619 5951 -197
9496 3681 -478
6895 6085 -817
3238 1892 794
896 4680 561
2315 9268 -230
3583 8890 64
3733 9392 723
5165 6102 700
4686 3438 -692
5087 6341 -537
155 2480 775
3814 3772 357
4774 7583 -41
4865 238 -410
1219 126 -862
1482 138 42
3664 773 977
2721 2574 -653
2501 8708 -735
1506 1931 -972
3177 4574 965
1003 9069 147
5957 1284 -201
9274 1543 -919
7488 4510 -962
729 8177 -728
3787 363 740
949 3388 -10
4926 5863 485
4196 1009 -567
7429 2273 770
2100 9338 -82
213 893 979
5866 1496 460
8170 9033 -425
6425 3879 -316
2304 7951 440
1966 7710 888
3350 8815 908
852 800 -868
8748 6689 88
6349 2320 409
6944 6046 -595
8808 7025 573
622 9091 66
2511 9602 -897
217 6468 158
6809 984 -60
4563 7526 -635
3106 5685 69
5509 7957 37
5545 3579 -452
1603 4940 956
590 851 -377
6298 5594 -38
4112 9176 893
6117 3432 -39
5070 7993 399
7713 7075 -323
7958 7257 -274
4234 3192 -205
2770 8056 383
6780 5446 799
8676 4228 -465
3497 224 -890
4574 4241 -928
4393 2915 -609
6592 8147 -785
121 9426 403
8576 6048 987
2353 7629 -69
1591 6758 318
1095 9151 -904
7471 1468 -755
4373 2794 -497
3279 1285 622
5194 867 -693
385 6744 -737
2603 3330 104
374 954 243
3762 2448 85
6279 6469 689
647 172 82
6314 7523 280
8697 9668 645
233 2190 788
2178 6904 -214
3737 7124 -306
1246 6335 -795
4639 7017 -997
3618 6891 664
8499 4809 756
3421 1091 801
9113 1522 -426
9527 6409 872
2944 6648 -587
9618 7694 -191
3028 7301 -961
322 7063 -683
9158 5401 454
4449 5876 -453
9685 5710 794
288 5919 197
4949 797 -392
241 5742 524
3760 3548 154
141 2405 -889
6101 3657 983
6737 6316 777
7962 6270 506
2162 9722 177
4058 9704 196
2839 4112 722
5770 6124 -214
9617 2208 -254
5657 6522 883
5303 5811 31
4585 8125 -238
6328 7471 740
1585 5606 644
6875 4815 -86
2274 9010 -167
3469 2288 699
2812 3101 -598
2759 2794 -895
7817 7415 397
2550 3914 -262
7511 4877 99
7044 3910 -98
2463 8076 915
8049 4653 -369
9332 4533 -707
2946 3845 234
5915 7930 -731
4855 6524 76
5559 9458 724
3186 9091 890
4816 9242 597
2557 8482 -810
8397 2444 -786
5209 5196 -49
1214 3531 -482
84 9804 530
8485 5835 -161
7164 4656 850
6004 4300 -57
4840 4215 447
9808 815 8
7701 4088 -582
5905 7557 -281
2404 5063 -334
6355 7816 -737
716 8833 381
2834 2109 -387
2970 5218 433
4155 1786 -371
2811 2559 -660
2567 159 735
9653 2305 237
3852 5611 -327
5468 2123 -849
2525 6324 -336
3518 2608 -958
2274 3167 423
1943 5056 946
7919 5550 -208
7714 185 731
8767 9054 -209
9076 954 -320
6640 3045 339
2726 1997 -702
1473 73 -117
7809 5634 -213
3797 3313 -343
6955 3879 -306
7799 2695 -856
3120 5807 944
6178 6516 228
2018 5974 -107
9503 6575 800
7618 8546 -662
9887 3654 -132
9449 6916 -194
5880 9496 830
5933 6003 5
7294 6442 -213
7133 8628 418
2014 5700 -696
2219 4533 899
2201 8961 414
4138 7902 963
7625 418 423
4536 6901 327
4044 8241 107
4018 9158 658
7295 3448 -677
5509 276 204
1156 3273 736
4966 4720 -35
5783 3306 621
3535 1074 -230
4915 3326 -988
1273 3024 607
534 5923 -440
953 7300 -411
3573 8044 -88
29 9090 -533
2083 1708 813
5877 2150 200
2759 92 -544
9471 3620 -689
4558 5948 -877
7604 9109 -884
7442 1991 57
9580 8434 -931
1210 2046 723
6477 1070 -167
301 7679 -386
7798 2307 149
1206 3122 -36
8105 7697 -93
3603 2063 -91
5483 1741 -795
7977 9568 -960
1764 5117 -801
2305 2677 216
7946 5263 139
9433 4810 -113
1082 7999 -580
3213 9094 91
7695 556 306
2468 8358 741
9570 9153 -930
9725 8244 944
4246 2510 98
3529 1083 5
3689 2698 -339
4487 4534 -5
857 1241 262
4195 2737 50
6721 7556 -149
4267 3201 -853
2359 3167 -272
7296 6711 -854
7041 6627 631
4823 9405 -70
7092 4282 743
7913 2879 -570
4673 9113 -651
5486 9750 -892
8433 7831 126
557 3717 605
2544 8948 -862
540 1906 -191
6159 2131 -257
3438 8254 -646
2826 1779 619
9893 5475 -207
5275 6010 -642
1742 7369 -776
2277 4230 -436
4391 3468 694
1477 16 342
2558 6485 737
4547 4873 -183
2181 2964 -841
6060 2913 543
4595 8606 33
5892 5036 -7
3875 1732 -495
4572 8261 112
7349 5394 415
9510 3640 163
3764 9484 306
540 5340 226
9376 4393 -60
4536 3420 -619
7902 3940 912
4507 7530 -495
3195 9267 719
3562 4146 -841
6995 6268 -265
1398 8759 586
351 6085 506
3489 5652 -915
6669 6336 -129
2423 3408 -63
9609 2634 998
2264 2068 -154
901 6336 871
6995 614 -993
7734 660 407
5643 5875 712
5802 2038 999
1184 4949 641
6983 7883 492
4367 4985 779
6520 456 -121
2464 4278 901
4445 7782 544
2946 7571 186
9004 7203 -669
2796 3099 658
42 3186 -205
9460 796 -33
7482 5914 -755
6648 346 -228
4189 6770 981
7742 1540 511
1494 7917 -592
8225 1890 592
8120 4361 906
4843 4801 -620
446 6204 -265
9416 5573 252
252 3667 -749
6895 5270 -490
8967 5145 276
548 8201 658
3060 4479 989
9306 93 -618
6301 2239 -194
6707 8851 -153
8154 1771 360
842 6663 743
8402 1200 -217
536 4134 -860
1456 9416 532
6064 2966 -762
4193 2176 -685
36 4475 656
5559 652 -756
4679 2958 209
3266 8400 -319
3749 2859 218
4687 6855 -427
421 8273 -510
4185 1758 -513
6415 959 -440
7393 9346 -34
2872 1989 959
9560 7880 622
7897 6496 -541
6400 743 392
3791 2444 -694
7940 4173 -152
8288 5087 547
6886 2481 -114
6707 2801 88
1438 7568 971
7775 9455 -426
1333 8578 880
213 1348 -347
1714 6201 -653
5613 7358 186
4461 3420 -674
7799 5526 -413
8178 7065 335
4171 4782 -74
6256 8434 126
8769 3284 155
6320 6358 -89
688 8799 -377
8522 9602 -904
2699 7240 -493
2481 1869 -595
93 451 -124
833 5662 -860
6588 7440 687
1696 2189 -308
7068 4607 630
6991 613 -700
2856 4724 -797
1044 119 333
6242 9210 -359
6347 7890 -846
2394 8202 543
5107 1152 72
1059 468 -385
5209 9769 283
5994 604 -180
1517 9789 -153
1562 6761 -83
4744 5709 -285
6821 8939 492
971 7969 196
1566 7642 -115
9041 4210 350
5487 7317 896
3600 700 638
3445 5269 19
2827 5447 -371
448 7908 -130
1780 3851 -238
2983 4442 -889
9664 7405 -916
5605 6878 286
5697 4365 492
1325 7322 11
4832 8322 -117
6254 3312 60
448 3274 37
8537 8367 526
8284 275 -734
5258 7915 -941
8059 6162 -57
9271 5869 440
9394 5646 -441
5548 5536 758
2175 9390 636
9536 3634 -961
1774 4715 -529
2952 8090 988
7979 9599 -640
7802 4703 125
2984 6519 -235
1963 4576 25
2206 3875 -288
1748 6799 -520
3722 6452 -435
4553 3044 -884
9290 2550 846
9829 9534 320
5852 9648 -660
9513 9118 453
1163 5883 107
6198 4381 -464
234 6369 -908
9051 6182 -83
5870 7469 -332
1947 3346 634
5951 4751 941
1156 1727 -659
7226 4742 -511
7308 2336 -425
8301 7079 -351
4741 5208 -534
3082 8156 -66
5240 8098 253
9076 8846 79
196 1229 571
685 7773 828
4408 3829 287
8542 1719 738
5183 9032 706
4173 4071 767
3559 8578 -742
9426 2514 939
2492 669 405
4729 8165 10
3782 7055 -545
8720 2997 -298
7934 3503 393
4080 8310 534
1379 3812 -218
6685 665 927
8910 5459 -348
3371 9582 -803
3525 1925 -813
7377 1903 -253
2307 9540 418
6995 7180 -769
1679 6506 -977
5966 6163 -705
9856 2527 971
1030 9720 -182
8073 9788 -972
5151 2677 -160
9584 6528 -959
7960 6147 -305
6214 7012 985
5836 7455 473
7556 3260 -56
8625 7535 -61
2878 2881 646
4439 5001 -508
4294 1512 -17
2909 7438 -806
9464 5069 467
5170 7700 -503
6792 3894 -406
8581 1778 567
9400 6379 -565
1445 7422 174
2030 7682 -433
4492 680 -724
8133 2204 120
1821 7238 -773
7177 533 -392
954 5297 -697
3253 5768 -399
641 983 671
1057 2084 -419
4507 9732 867
7251 8604 -166
1486 5659 588
149 9357 -903
6957 1466 -262
3063 4905 660
478 1822 -617
3536 5708 -296
729 5076 49
7516 653 -962
5457 398 78
6650 7481 -305
8899 5288 490
4031 1724 393
3399 8648 607
4422 3013 313
5519 5822 512
8888 7860 642
8445 6948 853
4146 4532 -512
9637 7148 -947
3225 3799 280
5615 7394 897
8427 5239 302
2092 4509 -860
1495 250 -77
8752 4976 -63
2396 4585 -848
7286 8837 413
228 2094 -504
8307 6082 207
2829 8713 -409
71 6510 -580
4705 4919 894
7109 8569 -62
4508 3520 384
4799 8091 -904
8063 104 496
1598 3083 155
5195 1464 977
2180 6000 -75
8929 3871 -258
1316 4202 559
5987 4703 -828
8184 4989 -334
8516 2152 -751
4928 6958 995
9172 5553 -512
1328 6935 -148
8994 8743 -392
5870 1298 -766
7183 4612 -380
9468 2133 -125
5533 35 -777
9185 1680 -112
8075 130 -916
9557 5556 -282
971 4188 -669
121 648 -428
9840 3049 124
8209 6090 175
6692 8759 -204
3242 6412 -620
6746 4929 -945
4499 4378 -620
5582 1218 -841
8395 4693 -163
4865 8477 -975
8451 2729 748
1643 3656 47
61 2305 126
4444 7396 -80
2940 5495 628
1565 8072 -989
9361 4878 -939
2671 5047 -183
2974 2454 211
3639 8733 496
1536 1383 99
448 8536 84
697 3615 379
1951 6501 138
6603 6654 53
2831 5159 -315
8919 940 -695
3840 7656 355
6550 6778 165
7520 9448 -519
4464 9874 199
9674 6865 -115
3921 7577 195
1437 3149 587
7384 2258 -99
9498 232 452
3708 1244 719
6672 6007 -167
5069 1727 -518
5964 8886 337
8871 2504 575
9267 2482 -235
3316 8018 491
8751 1383 219
8366 3698 -226
5894 7575 -184
7561 4523 926
3925 5302 -518
4799 3302 708
4605 4936 -103
792 4767 -144
1689 9210 114
620 5331 360
751 7344 564
4330 9161 487
8457 802 -224
4443 8446 -863
4755 1515 951
6493 1470 -668
6889 5932 -766
2323 6726 -756
3100 124 -448
9579 3671 400
1287 1646 -811
6732 1555 -317
2780 3299 33
7012 6058 408
1140 2947 -115
6292 5403 544
2070 2736 -824
457 7860 558
2912 148 352
5026 4252 73
1502 8003 -675
799 1336 124
807 8088 62
5055 5106 526
4277 1688 -727
7173 3965 -875
696 1621 603
2852 9760 -338
8321 5355 727
9137 3965 -671
9364 9164 508
3394 4453 -67
7387 4350 837
3496 5988 -263
9863 762 -449
9392 1473 802
3626 4539 574
8255 8636 538
7662 4067 -73
7953 776 180
6357 6865 -41
3804 455 -183
4294 478 999
2655 2744 -268
7122 6587 418
5473 6983 -101
280 8804 289
5347 6178 305
3567 6399 360
5115 6441 85
4391 778 -754
2125 7867 204
5924 1702 520
7440 4835 613
3072 5014 -44
772 5745 270
3839 968 -70
2988 5609 301
3505 866 258
2653 1622 39
2362 796 445
6809 5007 -796
5272 9567 -830
1138 7030 614
9732 8088 104
7585 6861 536
5340 8790 621
3418 2683 439
2446 3345 821
7803 2192 -708
3342 1496 781
2173 4627 741
4812 1294 -81
3885 6481 347
2038 6905 150
765 2965 -900
3123 1049 926
2191 9585 -946
8039 8487 187
5875 9129 -608
2861 7812 -871
9192 2780 -524
1700 3891 400
8000 7497 260
7952 5900 -256
3220 2225 908
1646 7863 736
387 752 560
5065 9260 121
3676 9891 -368
9345 3205 344
11 4867 -401
5044 2584 -106
472 981 -506
7081 5806 331
3522 2925 -934
8895 8733 147
734 9835 -717
7299 7267 -109
3120 2024 -874
6902 6547 -627
5284 5564 598
5620 767 -969
207 9799 19
7642 5975 112
638 7883 303
6414 1141 -717
3877 9350 282
4691 901 -37
5947 238 -439
2428 589 66
5620 9544 498
6153 9390 -919
7427 8259 -995
5346 6141 -294
9895 5329 -766
3665 9173 -638
1412 1101 -123
8182 8796 -725
3686 3072 995
4602 935 -754
1525 9763 -556
1475 4106 955
5969 2607 -402
81 2853 -129
3668 5344 -13
854 3061 261
6075 998 725
2042 3203 -138
5315 547 -858
6035 7413 992
9288 8770 602
5638 157 -892
6854 6086 -786
2519 5110 -180
9240 2366 403
1305 171 -461
6092 2165 -86
4097 2557 69
4679 8331 960
4997 1893 -323
3504 4133 -626
5366 2603 289
628 5849 548
2857 6925 283
1523 6695 997
7177 3290 -132
1368 4188 988
1255 1481 808
4806 4708 -849
3512 4567 860
7781 7658 637
9059 7964 564
6604 2005 778
3942 8012 864
5169 495 80
9171 2307 347
4198 1980 787
4721 9246 -109
5615 8291 -264
8857 3583 -753
9192 3392 164
5061 5611 674
7262 8729 -865
9538 3590 36
6952 7435 928
9235 6693 124
3652 7844 -757
5065 104 -830
557 8318 -967
3912 9443 661
5378 5626 -905
3397 3870 -996
7223 7910 -934
477 2736 271
8827 2652 924
3250 1528 -717
1461 6762 -607
5418 9637 539
9191 4487 398
2845 4249 -453
4038 8019 -204
2186 9336 -52
7499 3783 -123
3488 2445 -695
8755 9430 -762
716 6327 255
3922 1739 -763
1892 1588 434
9296 4035 -639
1522 6495 -4
7830 2969 -401
1960 1778 -684
7571 9303 -807
7151 7707 130
2677 3592 -601
5704 6825 -170
4724 3152 751
5880 496 339
5096 1321 992
5617 1475 -296
4847 7761 305
8686 3554 389
552 9868 -170
5673 1832 -162
8633 9070 983
900 9763 -127
9025 4912 -172
9548 9835 378
748 7389 787
4120 7691 44
5419 1034 299
4368 369 207
3583 9488 -709
8843 6597 617
227 9334 593
5509 3197 98
5888 4039 34
8672 2016 -3
754 8491 645
1973 9477 -727
684 6332 -302
6246 5003 -620
2978 3229 -407
2705 7443 424
793 1453 -984
8314 6509 -298
7475 4442 418
5624 1066 -585
6894 8140 -895
3623 4387 76
1940 187 822
672 6915 -395
6557 8026 -721
8382 2379 25
250 6408 -510
8900 3715 290
9279 5260 296
2053 4722 684
1169 4902 3
6538 6142 209
8112 1817 582
7951 9599 -435
796 9093 349
721 3226 -175
4611 5256 -670
8871 1602 -902
7715 9535 -993
2519 3397 -404
3822 2183 730
7864 8485 286
9157 6567 -519
6384 8506 598
4868 6179 -744
7128 8634 -223
535 5182 244
7235 4926 -333
3292 7956 571
7205 1311 -842
5952 7384 333
6188 1802 688
7724 8699 410
2094 199 399
8300 1120 185
3701 9677 494
569 2416 538
4274 8399 -433
7222 6245 -741
3630 960 758
3155 8413 437
2754 5777 738
1426 5837 -390
8761 3123 -149
4989 474 541
1279 543 -290
8907 6996 144
8187 8440 -207
4302 6099 -760
5596 1628 141
8580 1322 397
1188 5776 -131
9417 3825 752
6938 6668 -691
5601 8243 -130
9163 1768 -2
1546 2562 -832
353 1571 -484
5770 7531 82
39 415 519
6872 1930 -821
9270 6752 631
2238 4104 181
1817 6624 -269
4302 7798 -824
4301 3185 941
9297 7413 -349
3435 8493 719
9215 1474 -683
6478 8772 686
2225 3322 149
258 8833 -367
895 3352 -351
3026 27 -645
1754 5729 -960
1928 9841 344
5734 4337 -187
4763 4818 679
4834 2138 679
4951 6721 297
6931 8169 503
4129 137 -539
8077 7007 -612
9231 6683 949
3459 7822 901
4143 7372 -24
1523 8125 -258
1919 5805 -412
7291 7820 -994
506 864 13
3327 8721 -277
2695 5830 417
6225 86 258
77 9194 401
5841 5494 682
7082 6072 889
3396 8716 304
7749 8809 995
9150 3825 439
8614 8185 -82
5250 7829 -53
8423 5485 -885
82 4242 -199
5240 4428 -190
8952 2343 -505
9852 5639 76
5402 3194 674
4146 7670 534
8727 2100 -177
7211 9088 885
2844 3210 418
3653 3295 -807
1803 3938 -522
2987 8842 -527
8753 7570 -930
5138 2094 226
2107 5741 -214
2488 9154 -242
9205 8795 -172
4547 147 -762
8919 8359 810
2871 7373 -466
7178 8916 -280
6838 2254 -48
4561 7578 -183
6816 2749 758
9756 2644 -677
6380 3643 -835
5331 6059 972
2440 886 -529
8928 8464 -975
7968 451 13
1506 9204 667
8004 2598 -33
5185 289 -234
7918 1420 -512
7568 2978 -862
372 8549 658
5738 6310 600
5621 6341 -758
378 4483 326
3860 6470 556
2515 4005 583
4198 9687 -776
8672 9603 -102
2513 2649 -972
4776 9798 -72
9736 7789 920
133 2269 -875
6688 5386 -406
5533 1136 -217
6135 6934 -950
2059 1931 843
7542 4135 402
9303 9874 502
6296 8515 175
3208 6791 -897
5376 3460 -59
7904 7166 -204
5333 4512 992
4390 9429 -114
2376 6602 -87
3284 860 -88
9540 8123 -736
707 9179 712
2019 5448 -841
387 4490 -637
6560 124 315
5309 9491 173
6840 5626 -748
349 4183 -9
4108 2588 -888
7964 1461 250
3365 7135 -265
1108 3250 -444
6600 178 759
1843 968 -798
8504 2905 766
3584 3001 865
2781 2145 -774
1707 5125 633
2661 5564 -205
8434 125 -845
7147 346 -656
542 4929 -5
65 7680 -906
1997 8793 175
4498 1194 434
8366 5856 -878
6616 7524 894
7573 4801 167
7233 7504 202
554 5847 -569
3789 572 33
1672 2816 -239
1702 4522 -958
6321 5949 -703
9261 7416 -26
2252 8782 -507
9051 1134 328
5144 4123 -763
6904 4536 179
8892 6708 -546
140 8886 130
5271 4125 -275
7566 9816 318
3095 3027 689
3758 6217 -503
3533 469 -526
8853 1145 216
7708 6647 230
3293 7102 -929
7912 6337 603
7604 1860 968
4026 9629 -193
5851 1470 -784
2081 8070 536
9741 8650 -161
4195 8183 -761
5030 4938 689
5005 3523 641
1716 2469 763
2399 3746 -348
210 4146 -909
3297 3757 -858
5013 1787 11
7626 6718 -647
5578 3292 924
5701 4387 799
4590 5038 579
4944 3667 -363
954 2855 69
8918 6383 -713
6819 106 -400
6372 7231 -622
9446 391 -674
6015 8714 -576
6541 3895 267
8868 4979 -297
6371 5804 -406
8921 856 -823
8690 6443 64
1772 8807 -455
5519 8745 -163
9382 3784 412
9626 2453 -709
120 3743 158
5010 6734 865
9719 5683 964
5968 5066 555
4211 8983 875
7314 2154 428
6219 7157 18
5752 887 771
6334 3205 7
2648 4264 -202
7069 2645 765
9040 4537 -558
5868 2560 858
4671 262 125
7542 8044 -15
6930 8973 -254
6827 9285 -425
5023 3532 -510
135 4432 -454
2279 5758 358
9430 2073 -781
8353 2715 -357
9492 8346 -161
1742 929 -708
7034 2954 862
6963 4471 -380
6059 7168 -327
4834 4542 603
7436 8304 -576
7386 9784 -833
7075 3338 232
5017 3078 -115
547 9690 -283
1101 3782 349
3135 2017 559
9641 2021 -250
1332 912 -37
4502 8741 380
3344 2081 311
6335 3832 -822
9607 107 396
9317 1398 16
4209 6175 146
4630 9232 495
6564 6949 359
9105 3857 -121
9061 1598 295
6096 4716 -779
7519 3945 793
479 8893 894
4443 3104 911
7577 6914 826
1103 9733 622
5091 584 152
9041 7505 679
1122 3902 951
4735 1470 133
3702 3108 688
4999 9150 790
6055 912 -558
2708 4005 611
6990 9382 238
1178 7378 324
2324 1028 -468
2151 3643 740
9132 1876 287
6630 2188 151
3348 2283 -839
5079 6955 -556
2019 7766 -371
854 8161 -707
8661 2598 507
4059 7599 -686
3255 9085 485
4147 2221 -586
5431 5632 551
5317 5399 -963
1148 7446 -838
9614 1458 -697
235 6333 -530
6972 6103 289
2326 796 -612
4979 3491 -885
2094 3109 702
1901 2480 407
9294 8761 139
1568 1307 90
8980 5869 865
896 8144 882
2493 3973 -976
3409 4251 912
4866 3850 -866
3332 6882 190
9304 4345 360
5673 4417 975
7712 3610 957
6629 6939 707
7018 3656 -410
6272 1861 737
4640 3375 -314
9048 4980 -433
4570 8878 -826
6266 9189 749
6198 5796 121
5112 9198 -379
4441 3864 -691
1168 8161 -579
3762 2705 527
2758 4854 83
6618 7067 318
4280 6825 -559
5847 5210 -153
5578 9014 516
4597 5043 -237
8927 2412 -234
3808 9685 281
3004 9545 688
4007 5302 -56
9424 3030 686
2266 2521 -145
12 2728 236
1296 2649 -14
4406 6870 411
5068 6825 126
5757 3778 -157
2976 8385 725
5032 9691 -514
2102 8828 12
7554 5388 453
756 8550 365
1035 2485 117
3938 5428 -570
2065 5260 102
4064 5048 816
4439 8640 929
3501 8889 -731
2249 2048 -434
4093 3298 365
5791 9011 -765
5597 8270 253
2386 7678 852
2015 1568 765
5508 8072 624
8532 1389 -335
9205 943 288
4084 8506 -317
9346 4037 379
7916 5046 -993
7657 2438 16
9813 747 848
5390 7018 494
3685 3 -125
6225 9763 880
5027 4469 -561
4884 7921 695
9000 5154 587
7871 6468 -149
533 9626 330
1065 7820 -123
7478 6020 -321
8128 8838 -604
9894 6043 -964
2231 8615 753
5510 8579 -472
8884 919 135
1430 6714 135
2886 4774 305
6209 5424 -260
6525 1935 349
7515 3710 369
6136 6874 367
6273 6441 257
4608 1022 674
2830 8756 827
6963 1210 -289
728 2499 994
7809 1420 -494
1749 2820 338
5252 6242 331
7941 2089 536
7310 5204 265
3822 48 -112
217 5835 -65
4979 1936 370
1016 739 -664
3871 6465 -112
1589 7853 385
5742 3745 -515
8371 7054 -861
2271 1098 -884
2603 749 -138
9254 6969 -303
2889 143 -495
5161 7231 -645
1738 18 790
5351 5296 449
8698 7421 670
2160 9670 -844
984 2623 -666
4795 3543 -279
5090 9809 -781
5492 7729 -19
1738 6125 -7
5727 8748 -882
4012 3596 -319
438 5481 199
3287 8401 -633
9625 805 -260
7540 5218 55
3000 6796 -549
555 5522 -769
9829 6352 -82
2832 3636 -963
3599 3018 227
712 5987 -183
5262 8459 -275
3392 764 -241
198 7123 423
5288 8142 219
8494 6463 -654
597 545 196
6152 5312 164
314 2093 -408
6960 6424 -17
2471 8350 -164
5961 2085 -704
6346 5486 -184
9126 5237 -324
1362 140 -186
7515 3325 512
2948 9765 -198
5044 5584 275
676 3836 128
8796 3713 -942
3399 9328 -764
9171 1293 -556
2506 8636 481
5902 8687 443
3868 4397 -575
8745 8891 820
5447 690 168
2936 335 881
494 5439 945
9742 8120 46
3830 6222 866
7066 4222 -555
2457 1203 -752
6632 5097 316
6545 6355 -697
9538 7984 -552
8510 1095 -619
3089 4381 -687
6365 5722 94
61 1110 -920
7072 5355 -835
6599 8310 718
3009 6062 -65
6734 6231 221
1084 7239 605
8002 7279 526
6092 6162 -728
3617 3710 -275
2265 2765 -438
1129 5823 506
2025 7678 570
6921 7837 438
1895 9643 -901
9121 724 -609
9349 8117 7
8459 5143 505
756 3644 -946
3327 1400 -181
8435 2564 40
4440 9126 806
4381 7322 669
9839 7220 -543
9068 9306 -627
7130 4499 895
7757 3675 -249
3834 8891 -302
5808 4591 746
5329 6982 -166
3684 4904 537
6603 1180 410
2828 346 68
6883 3420 -92
2972 4850 -734
3249 768 -930
8854 8740 -403
9379 479 227
