20
908 828
298 39 303
401 30 447
760 102 -820
860 859 -151
30 435 -658
324 168 -600
632 615 -392
2 3 32
873 216 -919
107 872 -86
520 842 273
739 21 -644
826 475 -694
674 128 533
8 495 773
12 412 118
254 344 -887
135 653 -374
378 844 -555
218 682 385
12 549 -679
784 779 -579
3 174 -872
49 159 535
437 195 -472
433 896 714
20 888 887
856 579 -227
883 591 -222
112 771 -324
204 685 -796
876 267 436
305 120 -762
423 28 195
321 380 -357
250 344 134
28 146 628
130 304 -895
296 22 502
791 338 24
861 312 -103
800 492 517
395 203 -244
889 877 815
694 189 -221
474 735 681
474 533 -115
753 435 -790
196 192 823
642 116 -242
763 138 -943
858 107 6
656 644 -259
775 852 309
232 531 -219
234 762 -473
49 12 471
73 136 416
788 602 460
704 682 265
465 93 858
196 83 -803
775 848 -546
374 337 -230
652 516 633
857 102 641
837 471 853
549 482 405
488 279 836
1 42 -423
404 863 13
644 300 170
612 784 -277
871 578 506
164 780 812
444 214 -213
99 65 358
883 20 564
774 511 -901
679 109 -420
649 723 661
207 119 713
630 734 245
767 514 879
696 844 475
73 535 566
645 840 -689
114 820 -42
728 864 45
821 469 -328
861 463 499
706 153 -193
79 644 678
231 745 679
660 82 -290
230 849 -307
674 728 651
189 278 -404
276 803 10
625 734 -994
836 154 -676
257 419 -104
448 803 -985
28 535 104
292 591 915
170 804 -865
75 313 -870
595 359 598
635 668 7
232 61 974
502 78 -525
537 88 157
596 627 -93
678 272 424
628 352 -68
595 112 934
591 503 266
194 729 516
834 367 -763
160 450 26
271 422 950
742 478 382
206 374 927
473 523 649
189 774 -475
197 737 -848
836 414 295
467 132 983
660 210 -460
658 570 588
840 658 -953
143 586 -233
834 261 -173
853 730 998
252 812 416
448 854 308
812 392 -618
872 203 457
175 833 -830
399 397 479
728 83 518
308 579 -424
643 736 -781
735 163 -593
277 165 -770
568 574 -533
319 654 754
193 721 -707
432 214 -486
503 177 -226
463 760 -106
280 109 -349
447 430 39
809 885 -152
544 640 -930
64 654 -11
251 521 906
136 772 -193
801 886 198
655 235 709
865 847 -580
737 70 833
519 440 -778
506 281 -247
136 880 -957
636 201 -565
467 238 275
242 615 986
636 712 50
582 877 -471
322 696 662
485 2 593
219 531 238
498 468 -57
577 37 -335
236 456 -128
481 195 -239
186 872 966
389 529 647
686 895 -59
74 534 394
859 180 -432
536 229 -953
260 375 440
791 441 302
61 631 769
514 809 843
211 892 -535
171 61 -374
265 768 855
19 198 100
744 524 506
303 590 -692
10 582 -164
614 747 -23
862 400 -314
825 593 -700
498 261 566
4 55 -607
451 599 -354
313 502 230
293 241 -244
410 571 604
626 511 151
243 427 -139
804 587 205
450 662 -703
712 26 145
558 622 22
143 70 -721
728 765 -362
740 160 -460
863 340 757
334 627 -676
63 99 -913
361 712 -124
59 510 -802
315 110 176
673 145 -67
29 220 -741
437 367 496
546 162 -443
242 570 30
301 756 950
682 573 -797
684 7 162
596 380 -744
575 458 -424
374 65 -425
32 366 -473
569 752 -914
580 603 857
641 383 800
13 745 -83
64 897 827
854 381 -788
342 126 -249
314 421 -265
567 384 367
228 302 -748
673 155 811
422 142 -858
743 442 -122
612 508 116
316 563 -125
84 482 -399
468 721 -471
283 73 102
300 845 966
480 715 -112
135 16 2
600 445 249
29 687 -189
890 86 -859
526 76 972
597 242 716
894 180 -989
396 248 350
414 723 299
814 273 912
552 132 525
1 171 74
749 223 197
876 117 -199
98 24 735
243 640 155
832 409 550
93 279 -877
525 745 2
126 133 252
252 873 994
40 45 40
514 404 329
776 630 -446
293 844 996
149 627 -505
534 6 753
863 654 -526
85 753 -342
632 856 705
174 827 -988
462 516 939
140 694 102
707 90 375
583 631 -323
153 465 -607
175 214 199
860 372 54
827 387 812
303 666 866
302 489 876
376 68 862
96 660 592
614 228 333
457 605 -813
146 114 -866
426 412 -790
228 711 -878
633 365 -624
593 799 607
868 853 404
148 403 965
617 629 -125
295 337 -599
600 757 -668
737 175 -128
869 514 -836
424 26 868
105 776 -596
721 532 -149
631 295 323
476 210 955
871 382 -147
199 141 457
861 874 -519
205 535 83
703 662 -869
449 595 -825
155 571 -433
447 254 -993
479 429 -666
578 693 -181
785 370 -64
849 227 -760
866 148 -848
534 388 -189
501 499 -928
679 381 271
491 600 921
624 673 200
407 389 939
439 603 573
638 61 -840
111 208 317
159 751 -231
459 874 -899
101 420 -383
133 421 -201
504 707 -251
35 241 -164
602 280 -372
679 892 -133
128 624 981
415 229 572
763 346 344
705 576 146
750 95 -617
227 31 -25
193 502 166
541 185 605
487 375 -828
648 340 472
194 574 -172
797 303 118
240 769 335
626 487 950
484 406 843
889 742 974
510 667 -459
561 490 452
381 640 660
500 181 0
655 311 196
504 629 366
609 69 -987
19 682 -420
561 775 499
537 184 -703
14 591 766
845 524 274
466 731 129
833 873 -462
318 361 880
887 102 -462
455 880 803
766 763 -523
617 774 -129
629 618 629
303 539 -230
4 680 46
722 600 -972
285 871 506
285 113 880
251 573 577
696 367 994
360 878 604
251 273 -465
689 276 -819
194 867 586
466 878 -878
825 294 -314
792 614 -331
838 71 -581
538 644 546
356 418 867
346 510 -916
258 640 836
843 212 16
705 148 173
489 365 -814
513 896 -628
453 502 925
874 573 -911
262 706 622
222 413 158
449 227 761
202 127 637
233 257 -682
27 754 673
690 109 448
746 734 -825
550 565 -496
212 575 -416
617 824 56
44 4 481
134 857 -601
359 459 770
278 357 384
516 491 -54
185 359 -56
479 314 361
625 522 52
70 779 -687
484 322 -931
894 626 342
582 628 291
846 52 -260
864 744 -409
387 173 52
519 357 -975
135 894 416
852 135 -110
356 712 -818
320 368 -979
711 110 -253
38 302 -421
68 301 -703
679 248 383
449 202 690
889 176 306
472 681 383
124 665 250
705 508 115
105 43 -28
327 806 -239
437 328 -596
147 878 87
678 872 -925
267 386 783
138 103 179
707 222 863
151 22 -699
41 286 -415
489 125 233
772 456 -288
889 823
678 662 -474
758 552 -739
757 727 -68
246 170 700
557 443 734
75 583 -317
597 481 699
219 491 -620
776 761 -700
281 628 -569
875 505 215
686 120 -849
668 147 474
396 501 872
830 377 -803
127 235 -498
460 24 795
652 837 254
99 418 623
700 846 -75
510 448 156
240 140 -620
390 112 700
219 336 194
732 471 -245
117 120 197
813 804 881
499 363 192
876 796 223
262 577 685
218 784 -652
757 642 -94
482 60 -411
564 371 -707
590 475 -614
65 877 -934
427 833 -646
716 611 329
819 443 888
766 673 558
440 499 -808
30 768 211
884 612 358
307 640 -624
686 245 81
52 672 957
876 731 -333
18 151 868
31 189 -103
273 614 564
157 889 -200
205 582 682
181 874 265
437 487 -980
793 656 216
20 557 -951
200 634 -726
530 99 -742
75 419 -540
72 748 48
564 166 -637
651 267 417
610 178 -201
488 366 39
153 462 -63
626 609 -457
593 60 70
298 536 698
808 152 -620
63 330 614
761 744 460
300 853 53
337 15 126
621 874 -732
667 244 -375
423 643 -761
314 14 -932
779 483 875
807 864 -491
841 258 -582
357 406 -360
163 154 -187
777 213 -797
96 843 -449
496 670 -948
513 225 898
609 29 -923
368 287 440
844 241 694
440 397 -991
815 606 8
241 236 916
352 395 167
448 489 -621
753 125 911
590 832 433
241 637 -826
769 369 -957
134 124 603
734 885 238
872 397 867
225 620 -149
60 278 -958
320 748 592
552 755 547
791 347 -696
704 848 336
859 338 -188
506 117 -150
463 546 -434
93 247 538
27 323 -997
328 71 -874
579 381 -571
678 502 792
454 761 -399
786 277 -819
568 797 258
232 395 -138
627 641 526
96 825 367
116 173 -610
837 584 965
291 29 -702
300 131 -5
161 762 -870
576 272 886
402 886 224
152 756 170
27 870 688
7 58 426
655 826 -753
600 165 -234
532 537 213
589 213 -663
648 783 -983
245 493 447
533 24 871
114 236 246
588 860 -831
831 864 887
339 760 615
53 326 658
63 174 180
440 402 -165
618 588 824
409 259 -464
630 611 -114
585 613 680
118 34 -514
318 760 -876
498 44 -682
371 729 -609
149 766 51
32 528 447
732 745 96
847 686 -957
276 691 -86
577 101 -706
396 662 931
298 457 245
341 327 824
563 612 -760
721 547 -499
287 205 -283
171 311 781
378 759 551
609 722 -746
320 556 720
224 745 559
334 264 -240
310 672 -18
568 564 -830
796 219 -770
289 100 -1000
211 333 902
27 56 693
718 291 -832
664 191 -151
127 149 634
642 302 -61
798 442 -403
412 646 102
460 570 977
662 406 -976
747 342 -253
647 50 -777
12 180 338
824 223 991
69 504 792
580 345 -351
437 809 -23
392 397 -885
608 23 -924
726 821 788
80 35 277
793 733 -480
82 140 -603
376 184 -569
847 844 -22
330 722 -42
23 671 377
54 836 663
207 48 -519
613 538 -41
21 877 -821
609 146 -17
869 228 220
830 516 144
88 278 -353
555 487 -302
253 359 26
697 77 404
647 107 864
344 446 -2
553 326 517
329 753 862
10 729 387
775 560 741
340 102 -306
375 451 323
395 848 -844
487 99 55
1 24 -204
445 744 285
754 884 490
424 565 862
308 772 494
309 339 -584
500 763 -197
123 70 -533
774 711 -209
178 375 80
765 683 321
23 484 -606
222 856 -950
811 459 -519
851 656 989
105 311 -104
61 263 -464
293 382 452
104 590 686
270 223 -225
344 173 -246
615 176 465
225 742 -296
519 735 -733
330 683 108
631 319 -931
613 596 865
478 335 948
3 403 906
595 261 981
605 579 -858
360 547 182
763 210 -33
694 283 327
467 510 -752
609 315 810
84 674 -423
128 806 935
882 242 125
303 607 -191
681 561 -626
146 690 617
3 771 545
271 702 -707
479 864 -118
43 366 -294
348 300 -420
664 636 394
460 31 -615
193 373 -16
557 332 283
388 191 15
780 883 487
757 73 -921
31 761 -815
859 431 928
844 8 -68
504 211 -145
516 852 404
154 777 720
366 487 721
732 860 -20
664 325 62
186 238 -968
44 201 -359
399 185 809
285 727 -710
775 269 -89
307 578 -5
576 799 828
679 214 114
678 542 -315
278 684 -306
200 631 -264
264 813 -890
109 831 -137
827 665 -300
726 570 687
336 787 -849
535 378 645
876 33 509
839 588 511
373 854 -842
394 464 -431
165 397 420
122 239 981
756 740 883
353 690 -727
38 468 508
143 45 856
421 849 -649
97 883 499
240 242 -884
601 197 908
249 386 -786
705 631 -473
622 499 881
208 259 -740
169 30 -207
806 323 693
379 207 -36
606 810 -377
192 374 177
3 789 796
315 482 111
399 728 598
755 55 -141
489 323 -261
25 340 687
187 540 547
667 687 411
5 493 -180
143 338 85
542 64 971
528 235 -486
808 148 636
742 787 165
622 690 20
788 755 600
745 208 -322
228 159 -982
79 808 -22
357 327 -334
830 168 397
64 331 416
260 9 -222
258 746 -409
113 548 698
119 322 -932
493 14 -560
390 620 -837
377 888 -874
718 644 -967
587 519 342
617 252 -400
146 231 45
877 669 458
675 748 -374
622 207 521
163 104 -776
68 815 884
46 641 30
462 673 209
509 11 -279
565 468 -397
335 797 -70
479 472 46
690 427 -674
548 340 -529
297 670 92
685 401 -685
581 61 -22
845 28 -406
792 65 -769
362 554 493
439 536 697
649 782 -722
870 485 87
765 371 123
115 98 909
106 735 -927
750 312 -136
381 76 986
439 841 -692
237 667 387
725 865 -473
851 435 997
495 397 113
327 479 -560
424 30 965
249 92 -849
347 712 -360
425 211 645
688 489 -133
144 835 -419
834 682 509
14 464 324
509 375 -805
828 586 340
341 79 -648
476 470 -945
681 841 468
371 153 741
294 415 -595
358 239 -605
606 370 785
435 286 916
208 458 243
770 175 -743
278 414 269
570 856 -824
262 702 -576
656 24 375
463 375 -172
560 184 601
221 471 277
81 147 375
514 512 34
847 361 529
759 141 169
843 776 130
68 180 -742
22 312 187
521 159 -659
204 526 847
682 764 -744
444 637 391
242 289 -998
289 380 275
522 684 720
162 619 -383
222 299 -430
599 591 974
61 329 -445
349 434 279
72 184 -201
516 529 -88
514 52 -454
795 406 982
411 804 -969
828 193 -511
290 104 -351
172 318 787
675 666 4
761 410 740
447 862 -903
158 317 -924
563 621 -310
115 94 -922
57 336 -143
294 545 410
448 299 351
863 673 588
710 148 325
678 597 874
716 475 865
213 846 383
565 238 -794
703 42 -830
401 218 371
870 801 432
671 59 236
871 568 -484
29 480 -799
486 836 -549
29 745 478
882 564 -830
661 694 -102
19 593 812
289 616 -424
360 405 506
266 586 -365
530 752 -970
195 246 -162
382 267 739
618 106 -558
20 240 -653
39 666 -495
450 620 996
426 227 1000
483 195 233
329 121 783
663 225 -193
130 484 852
394 142 -448
101 681 425
195 117 64
168 424 968
456 387 63
167 436 -589
460 574 83
131 42 467
861 118 270
388 161 748
133 859 -901
23 537 -915
10 733 777
840 160 -958
261 856 -598
554 248 479
423 104 -605
568 79 -704
262 881 -906
2 64 -601
371 80 273
601 449 -868
718 866 774
523 619 -273
759 347 812
528 553 -310
27 77 -516
116 4 338
122 59 408
734 444 950
460 587 13
693 520 256
15 297 504
24 59 -177
274 387 -179
656 471 262
819 634 -511
481 799 -539
584 778 -908
3 855 65
861 476 800
176 94 619
208 462 -368
710 413 -337
157 240 -844
245 155 569
847 756 -918
115 562 706
142 564 -410
257 492 -219
55 743 824
727 48 982
649 420 -878
574 524 742
820 486 296
433 730 -993
30 507 265
764 809 -201
732 484 236
359 805 514
593 66 -112
559 419 -2
101 571 633
404 90 563
5 588 -833
644 117 -68
465 282 -621
644 819 -576
657 860 82
33 723 -748
638 846 -671
450 830 -729
686 1 125
290 310 417
856 488 -836
222 792 475
320 675 131
456 775 -973
97 152 193
594 590 953
407 532 -288
299 480 -984
746 279 -652
417 683 500
509 373 283
504 577 -470
158 240 -175
231 426 593
76 469 -874
771 44 -176
180 208 461
653 421 939
465 28 847
690 354 917
791 541 -406
242 494 243
117 401 959
394 499 380
597 346 645
581 319 -608
834 202 893
667 533 375
186 600 670
554 310 654
45 863 -457
577 30 -423
536 813 -418
107 415 615
796 857 -908
148 810 -518
591 861 697
527 223 764
638 680 -763
349 615 -652
624 483 -875
364 368 639
96 554 -948
156 343 -200
411 58 -203
431 338 402
187 704 -583
445 778 959
801 175 428
861 844 -473
319 159 346
202 427 649
270 461 642
290 380 434
421 123 346
238 61 -486
127 460 266
516 471 916
651 42 321
547 369 180
817 299 40
232 109 457
265 221 622
89 888 -928
636 239 -173
873 124 785
187 722 -482
421 824 -292
596 267 715
829 729 -481
388 528 512
872 460 -734
107 366 -780
395 634 -612
844 147 980
88 629 -135
755 79 754
112 248 137
229 387 667
462 96 506
622 418 877
500 739 -753
696 6 64
223 322 815
736 569 -760
118 157 272
888 440 970
369 747 -956
830 758 -127
684 864 -27
31 802 812
782 14 -75
295 780 -8
86 757 680
384 20 -736
377 885 501
259 572 -805
861 593 920
32 628 378
344 38 504
823 757 469
198 804 -211
583 739 -390
551 289 -475
645 43 910
311 199 -906
635 361 581
558 856 541
436 157 -157
838 148 79
680 401 92
421 610 874
129 633 -542
193 677 167
872 829 -221
292 543 -719
301 729 104
267 409 358
693 550 -143
290 330 125
524 217 -505
138 386 585
683 167 12
727 201 -245
407 126 -893
244 120 649
111 845 263
835 556 658
91 427 441
288 750 -827
214 52 630
679 46 976
562 631 -911
439 132 534
642 420 -763
235 677 307
20 622 -266
366 87 -350
375 459 -354
229 96 961
735 452 -107
389 558 -423
128 787 -830
612 397 126
845 700 383
723 392 -740
735 101 493
835 453 -349
515 873 528
690 448 477
114 287 287
681 583 286
618 62 931
717 279 -754
320 462 -603
199 855 7
181 108 975
49 146 891
66 578 107
684 613 307
453 789 534
395 730 759
696 142 833
573 368 687
677 451 -692
152 346 47
852 282 -154
547 566 -337
413 500 -435
846 187 -301
152 438 183
666 227 61
410 129 -205
822 99 -199
223 205 -129
512 390 -622
826 175 -340
190 857 -289
803 614 -842
434 163 -68
289 311 983
36 128 978
195 852 -85
133 472 986
477 217 261
605 200 10
279 280 55
100 223 720
826 40 -356
453 283 3
604 422 -411
253 468 8
770 785 912
70 649 279
174 170 589
409 685 -468
784 283 -449
484 741 -901
25 775 577
722 115 -685
753 816 794
74 121 -197
518 321 310
859 454 45
60 880 810
682 793 696
149 512 -130
675 571 882
668 64 -123
776 526 -319
605 65 318
23 641 906
309 723 -328
707 165 -515
261 548 -486
410 752 330
255 314 -241
746 404 940
833 159 257
620 388 928
651 538 -687
369 788 324
584 118 746
390 642 -253
91 643 932
234 502 -826
287 644 0
816 650 854
809 849 724
189 870 228
790 443 -77
271 885 177
187 839 -763
451 21 -733
583 834 -318
745 668 557
296 404 -920
452 230 467
477 121 620
367 605 329
777 356 -505
122 543 -951
815 66 590
475 119 372
557 376 966
155 366 625
13 660 -604
808 62 -440
80 63 -683
252 661 -352
763 464 968
668 16 -770
355 272 202
171 158 184
312 693 -200
800 517 -561
859 744 -262
260 25 -291
444 418 -667
748 729 671
688 763 -337
170 527 131
902 839
742 894 -819
109 32 242
407 806 -381
146 883 -108
530 710 -708
442 116 -909
53 427 -41
500 372 232
511 419 -789
657 545 669
174 732 -858
741 328 -151
230 1 -972
699 464 -693
578 535 -846
503 718 -828
796 648 -326
411 874 -142
531 525 -715
283 628 -503
667 26 -577
788 466 334
512 190 -555
784 408 689
45 298 17
172 480 986
323 818 -769
400 870 -545
705 91 598
156 260 -106
895 213 828
459 436 125
587 428 -496
408 780 -688
303 213 816
469 85 20
370 225 -738
878 477 -847
345 76 -714
202 814 969
136 423 -221
731 451 965
582 723 235
631 440 -987
859 275 646
721 855 221
105 59 28
49 418 189
369 901 270
575 111 -653
762 673 -800
408 829 -920
273 521 150
694 824 -561
227 489 443
217 736 609
518 888 891
500 477 -727
875 44 121
763 148 824
612 781 -381
73 586 -360
887 852 -959
680 412 -397
184 323 -531
664 568 -109
559 759 -480
484 592 -885
273 456 361
306 95 -939
207 80 29
295 630 -630
87 722 -823
125 74 920
767 40 -625
231 71 531
623 4 801
668 3 951
470 6 -581
176 769 -602
308 790 -109
724 300 361
539 528 560
289 896 828
300 150 -89
427 662 -841
885 444 -37
758 622 176
539 396 -154
174 680 835
436 709 400
773 143 112
345 635 -12
301 235 -887
443 383 765
424 545 952
427 94 -433
309 633 925
212 251 752
266 552 -744
518 221 -171
839 280 765
19 593 360
299 845 346
584 475 720
141 400 -576
406 689 817
730 894 787
373 19 -952
672 195 -988
394 476 332
464 378 -259
237 10 -345
157 306 150
315 752 822
399 66 59
279 774 -930
733 849 662
292 672 -598
672 394 895
136 375 -150
52 539 -817
206 751 727
645 767 -278
20 249 7
591 513 931
507 293 736
712 141 779
793 803 -751
399 245 426
424 851 990
356 476 -955
672 552 517
637 241 -307
765 678 -958
660 564 -797
812 300 39
645 818 891
769 138 726
219 715 -650
343 724 758
55 667 9
339 837 34
886 527 -292
5 135 850
72 767 855
217 657 -842
794 515 177
284 871 -378
101 177 621
382 870 -809
560 359 844
175 227 812
806 827 -369
2 345 -72
177 123 -511
294 577 -133
29 434 -388
521 5 -426
870 827 378
319 810 624
285 800 566
219 331 694
667 145 569
725 430 -395
123 798 -806
702 18 894
503 435 7
496 548 -736
870 645 -366
513 638 871
579 468 -242
852 890 197
459 737 -687
480 67 788
361 342 -881
818 562 817
115 726 -79
887 389 726
557 75 -20
1 544 -30
620 76 221
795 78 -124
4 815 346
369 730 110
438 382 -824
114 870 -298
299 501 -468
389 398 230
754 236 398
443 391 133
418 562 -416
160 80 -172
678 400 -915
606 311 -897
9 465 72
564 489 347
22 141 963
772 469 220
415 525 62
810 736 -659
855 333 400
354 572 -617
743 343 852
791 882 -171
484 52 -950
231 217 448
147 718 596
252 298 -620
661 481 -6
804 808 45
544 574 974
471 107 407
297 542 37
438 157 275
696 274 -887
812 188 368
329 19 203
495 507 -70
34 399 222
547 742 786
452 707 455
872 109 308
113 743 589
20 166 -238
507 599 -951
544 96 508
847 852 -574
444 385 696
821 423 -724
490 877 853
556 96 -634
636 222 -614
845 288 430
709 276 -667
394 796 -763
12 309 -69
438 8 841
816 832 -780
700 153 -117
681 478 -372
398 327 -201
390 504 -488
870 103 -884
393 437 -830
686 848 946
359 168 901
315 304 -48
361 143 -224
449 407 -261
844 476 -559
485 820 -793
729 895 903
85 596 -717
439 145 -154
113 416 -242
161 417 880
868 194 -276
705 846 135
640 576 248
374 388 635
600 370 371
660 294 267
324 82 -534
295 684 -334
25 18 -921
13 235 -564
340 751 114
652 557 75
563 127 -419
834 782 945
301 629 620
48 722 794
